posx,w,amount,posx1,posx2,center_to_center,edge_to_edge,eccentricity,setsize_cobdi,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,starting_width_deg,response_width_degree,response_width_pixel,adjusting.started,adjusting.stopped,next.keys,next.rt,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,5,,,,,1,15,33,5,,,,,,,,,,,,,,,,num_1,0,0.40554589999965174,191.34090200000037,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,2,11.04,11.66,0.31,0.06,11.35,4,,,,,1,16,34,9,,,,,,,,,,,,,,,,num_2,0,0.33198529999981474,193.17421330000025,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,3,,,,,1,17,35,7,,,,,,,,,,,,,,,,num_2,0,0.5018551000002844,194.92440160000024,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,1,11.8,99999,0.35,0.1,11.8,5,,,,,2,0,36,10,,,,,,,,,,,,,,,,num_1,0,0.48864099999991595,196.8577978000003,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,1,11.35,99999,0.46,0.06,11.35,4,,,,,2,1,37,14,,,,,,,,,,,,,,,,num_1,0,0.47830149999981586,199.52417520000017,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,2,11.04,11.66,0.31,0.06,11.35,4,,,,,2,2,38,9,,,,,,,,,,,,,,,,num_2,0,0.3381029000001945,201.42429470000025,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,5,,,,,2,3,39,11,,,,,,,,,,,,,,,,num_2,0,0.6094241999999213,203.4409882,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,1,11.8,99999,0.5,0.1,11.8,5,,,,,2,4,40,16,,,,,,,,,,,,,,,,num_1,0,0.6262534000002233,206.2242814000001,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.1,1,11.8,99999,0.2,0.1,11.8,3,,,,,2,5,41,0,,,,,,,,,,,,,,,,num_1,0,0.6518177999996624,208.77441690000023,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,3,,,,,2,6,42,7,,,,,,,,,,,,,,,,num_1,0,0.9268575999999484,211.10752309999998,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
