posx,w,amount,posx1,posx2,center_to_center,edge_to_edge,eccentricity,setsize_cobdi,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,starting_width_deg,response_width_degree,response_width_pixel,adjusting.started,adjusting.stopped,next.keys,next.rt,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,0.1,1,11.8,99999,0.2,0.1,11.8,3,,,,,5,5,95,0,,,,,,,,,,,,,,,,num_1,0,0.42851400000108697,331.3029972000004,None,14,21,female,2023_Oct_10_1549,control,2021.2.3,60.079112175160574,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,5,,,,,5,6,96,11,,,,,,,,,,,,,,,,num_2,0,0.44039359999987937,333.4029197,None,14,21,female,2023_Oct_10_1549,control,2021.2.3,60.079112175160574,
,0.25,1,11.8,99999,0.35,0.1,11.8,5,,,,,5,7,97,10,,,,,,,,,,,,,,,,num_1,0,0.3598078000013629,335.01967479999985,None,14,21,female,2023_Oct_10_1549,control,2021.2.3,60.079112175160574,
,0.25,2,11.04,11.66,0.31,0.06,11.35,4,,,,,5,8,98,9,,,,,,,,,,,,,,,,num_2,0,0.6785264000009192,337.05301210000107,None,14,21,female,2023_Oct_10_1549,control,2021.2.3,60.079112175160574,
,0.25,1,11.35,99999,0.31,0.06,11.35,4,,,,,5,9,99,8,,,,,,,,,,,,,,,,num_1,0,0.6906135999997787,339.15308670000013,None,14,21,female,2023_Oct_10_1549,control,2021.2.3,60.079112175160574,
,0.1,1,11.8,99999,0.2,0.1,11.8,5,,,,,5,10,100,4,,,,,,,,,,,,,,,,num_1,0,0.45553490000020247,341.0197769000006,None,14,21,female,2023_Oct_10_1549,control,2021.2.3,60.079112175160574,
,0.4,1,11.8,99999,0.5,0.1,11.8,5,,,,,5,11,101,16,,,,,,,,,,,,,,,,num_1,0,0.5262345999999525,343.6532318999998,None,14,21,female,2023_Oct_10_1549,control,2021.2.3,60.079112175160574,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,5,,,,,5,12,102,5,,,,,,,,,,,,,,,,num_2,0,0.3422709999995277,345.8530724000011,None,14,21,female,2023_Oct_10_1549,control,2021.2.3,60.079112175160574,
,0.25,1,11.8,99999,0.35,0.1,11.8,3,,,,,5,13,103,6,,,,,,,,,,,,,,,,num_1,0,0.42563630000040575,347.3697873000001,None,14,21,female,2023_Oct_10_1549,control,2021.2.3,60.079112175160574,
,0.4,1,11.8,99999,0.5,0.1,11.8,3,,,,,5,14,104,12,,,,,,,,,,,,,,,,num_2,0,0.4278088999999454,349.7196930000009,None,14,21,female,2023_Oct_10_1549,control,2021.2.3,60.079112175160574,
,0.4,2,10.889999999999999,11.81,0.46,0.06,11.35,4,,,,,5,15,105,15,,,,,,,,,,,,,,,,num_2,0,0.49942860000010114,352.3196903999997,None,14,21,female,2023_Oct_10_1549,control,2021.2.3,60.079112175160574,
,0.4,2,11.3,12.3,0.5,0.1,11.8,3,,,,,5,16,106,13,,,,,,,,,,,,,,,,num_2,0,0.4128902000011294,354.4865867999997,None,14,21,female,2023_Oct_10_1549,control,2021.2.3,60.079112175160574,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,3,,,,,5,17,107,7,,,,,,,,,,,,,,,,num_2,0,0.46799669999927573,356.31976229999964,None,14,21,female,2023_Oct_10_1549,control,2021.2.3,60.079112175160574,
